ID,group,item.number,item,spelling.learned,reduction.type,pronunciation,button.pressedd,correct,RT,trial,spellingTest.answer,spelling.correct
VN20,Reduced_None,27,spoon,,,Familiar words,1,1,795,87,,
VN20,Reduced_None,28,summit,,,Familiar words,1,1,759,85,,
VN20,Reduced_None,29,teeger,,,Familiar words,1,1,732,89,,
VN20,Reduced_None,30,vegetable,,,Familiar words,4,0,783,51,,
VN20,Reduced_None,31,window,,,Familiar words,1,1,575,52,,
VN21,Reduced_None,99,bliddus,reduced,flap,"New words, trained pronunciation",1,1,488,117,bundy,0
VN21,Reduced_None,124,bredenno,none,nasal,"New words, trained pronunciation",1,1,947,74,,
VN21,Reduced_None,110,bunnow,reduced,nasal,"New words, trained pronunciation",1,1,954,3,,1
VN21,Reduced_None,96,byddo,none,flap,"New words, trained pronunciation",1,1,833,103,,
VN21,Reduced_None,98,cluddee,reduced,flap,"New words, trained pronunciation",1,1,628,5,cladee,0
VN21,Reduced_None,125,credenner,reduced,nasal,"New words, trained pronunciation",1,1,731,86,crundee,
VN21,Reduced_None,121,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,834,71,cenphaglus,
VN21,Reduced_None,101,fluddow,reduced,flap,"New words, trained pronunciation",1,1,851,79,floudus,
VN21,Reduced_None,111,gleanny,none,nasal,"New words, trained pronunciation",1,1,818,41,,
VN21,Reduced_None,105,glunner,reduced,nasal,"New words, trained pronunciation",1,1,572,19,,1
VN21,Reduced_None,127,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,724,94,lucme,
VN21,Reduced_None,113,piddery,none,flap,"New words, trained pronunciation",1,1,653,82,,
VN21,Reduced_None,116,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,733,93,,
VN21,Reduced_None,107,prounner,reduced,nasal,"New words, trained pronunciation",1,1,642,24,produs,
VN21,Reduced_None,100,ruddow,none,flap,"New words, trained pronunciation",1,1,813,115,,
VN21,Reduced_None,119,sceaneddy,none,flap,"New words, trained pronunciation",1,1,1041,21,,
VN21,Reduced_None,106,senno,none,nasal,"New words, trained pronunciation",1,1,905,120,,
VN21,Reduced_None,103,sleddow,none,flap,"New words, trained pronunciation",1,1,887,26,,
VN21,Reduced_None,112,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,1339,97,,
VN21,Reduced_None,108,smounnus,none,nasal,"New words, trained pronunciation",1,1,1035,17,,
VN21,Reduced_None,120,sounnerby,none,nasal,"New words, trained pronunciation",1,1,860,42,,
VN21,Reduced_None,118,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,1043,77,spearadus,
VN21,Reduced_None,123,spennogy,reduced,nasal,"New words, trained pronunciation",1,1,845,78,,
VN21,Reduced_None,126,suspinnus,none,nasal,"New words, trained pronunciation",1,1,919,126,,
VN21,Reduced_None,117,trecoddus,none,flap,"New words, trained pronunciation",1,1,856,70,,
VN21,Reduced_None,114,treddemus,none,flap,"New words, trained pronunciation",1,1,645,80,,
VN21,Reduced_None,104,trenner,none,nasal,"New words, trained pronunciation",1,1,557,88,,
VN21,Reduced_None,97,troddy,none,flap,"New words, trained pronunciation",1,1,588,18,,
VN21,Reduced_None,109,trounny,reduced,nasal,"New words, trained pronunciation",1,1,708,123,trouny,
VN21,Reduced_None,115,veddetus,reduced,flap,"New words, trained pronunciation",1,1,700,95,,1
VN21,Reduced_None,122,vinnimal,none,nasal,"New words, trained pronunciation",4,0,1203,46,,
VN21,Reduced_None,102,vouddy,reduced,flap,"New words, trained pronunciation",1,1,675,98,voundy,
VN21,Reduced_None,35,blittus,reduced,flap,"New words, canonical pronunciation",4,1,731,107,,
VN21,Reduced_None,60,bredento,none,nasal,"New words, canonical pronunciation",1,0,859,90,,
VN21,Reduced_None,46,buntow,reduced,nasal,"New words, canonical pronunciation",4,1,737,20,,
VN21,Reduced_None,32,bytto,none,flap,"New words, canonical pronunciation",4,1,727,113,,
VN21,Reduced_None,34,cluttee,reduced,flap,"New words, canonical pronunciation",1,0,633,65,,
VN21,Reduced_None,61,credenter,reduced,nasal,"New words, canonical pronunciation",4,1,1299,37,,
VN21,Reduced_None,57,cyntergus,reduced,nasal,"New words, canonical pronunciation",4,1,970,101,,
VN21,Reduced_None,37,fluttow,reduced,flap,"New words, canonical pronunciation",1,0,819,32,,
VN21,Reduced_None,47,gleanty,none,nasal,"New words, canonical pronunciation",4,1,720,125,,
VN21,Reduced_None,41,glunter,reduced,nasal,"New words, canonical pronunciation",4,1,818,111,,
VN21,Reduced_None,63,lucrunty,reduced,nasal,"New words, canonical pronunciation",4,1,1519,100,,
VN21,Reduced_None,49,pittery,none,flap,"New words, canonical pronunciation",1,0,689,104,,
VN21,Reduced_None,52,pribetty,reduced,flap,"New words, canonical pronunciation",1,0,775,34,,
VN21,Reduced_None,43,prounter,reduced,nasal,"New words, canonical pronunciation",4,1,1127,23,,
VN21,Reduced_None,36,ruttow,none,flap,"New words, canonical pronunciation",1,0,735,59,,
VN21,Reduced_None,55,sceanetty,none,flap,"New words, canonical pronunciation",1,0,909,48,,
VN21,Reduced_None,42,sento,none,nasal,"New words, canonical pronunciation",4,1,2010,1,,
VN21,Reduced_None,39,slettow,none,flap,"New words, canonical pronunciation",1,0,844,9,,
VN21,Reduced_None,48,slyttenee,reduced,flap,"New words, canonical pronunciation",1,0,1150,96,,
VN21,Reduced_None,44,smountus,none,nasal,"New words, canonical pronunciation",1,0,934,40,,
VN21,Reduced_None,56,sounterby,none,nasal,"New words, canonical pronunciation",4,1,1267,10,,
VN21,Reduced_None,54,spearottus,reduced,flap,"New words, canonical pronunciation",4,1,1186,22,,
VN21,Reduced_None,59,spentogy,reduced,nasal,"New words, canonical pronunciation",1,0,907,53,,
VN21,Reduced_None,62,suspintus,none,nasal,"New words, canonical pronunciation",4,1,1282,38,,
VN21,Reduced_None,53,trecottus,none,flap,"New words, canonical pronunciation",4,1,1047,119,,
VN21,Reduced_None,40,trenter,none,nasal,"New words, canonical pronunciation",4,1,1001,49,,
VN21,Reduced_None,50,trettemus,none,flap,"New words, canonical pronunciation",1,0,677,69,,
VN21,Reduced_None,33,trotty,none,flap,"New words, canonical pronunciation",4,1,847,116,,
VN21,Reduced_None,45,trounty,reduced,nasal,"New words, canonical pronunciation",1,0,856,110,,
VN21,Reduced_None,51,vettetus,reduced,flap,"New words, canonical pronunciation",1,0,678,67,,
VN21,Reduced_None,58,vintimal,none,nasal,"New words, canonical pronunciation",4,1,826,35,,
VN21,Reduced_None,38,voutty,reduced,flap,"New words, canonical pronunciation",1,0,682,106,,
VN21,Reduced_None,64,abron,,,Nonwords,4,1,598,124,,
VN21,Reduced_None,65,balloom,,,Nonwords,1,0,591,99,,
VN21,Reduced_None,68,bashketball,,,Nonwords,4,1,641,62,,
VN21,Reduced_None,83,bencil,,,Nonwords,4,1,551,91,,
VN21,Reduced_None,84,briest,,,Nonwords,4,1,982,29,,
VN21,Reduced_None,70,cabimet,,,Nonwords,4,1,933,114,,
VN21,Reduced_None,71,cassier,,,Nonwords,4,1,956,8,,
VN21,Reduced_None,72,crame,,,Nonwords,4,1,931,13,,
VN21,Reduced_None,73,dansher,,,Nonwords,4,1,638,92,,
VN21,Reduced_None,74,feshtival,,,Nonwords,4,1,829,56,,
VN21,Reduced_None,75,fiss,,,Nonwords,4,1,632,45,,
VN21,Reduced_None,76,glash,,,Nonwords,4,1,827,64,,
VN21,Reduced_None,77,grabe,,,Nonwords,4,1,850,28,,
VN21,Reduced_None,78,han,,,Nonwords,4,1,860,25,,
VN21,Reduced_None,79,herpivore,,,Nonwords,4,1,809,54,,
VN21,Reduced_None,80,nechanic,,,Nonwords,4,1,723,31,,
VN21,Reduced_None,81,nushroom,,,Nonwords,4,1,638,27,,
VN21,Reduced_None,82,palashe,,,Nonwords,1,0,783,55,,
VN21,Reduced_None,66,pank,,,Nonwords,4,1,1110,6,,
VN21,Reduced_None,67,parrel,,,Nonwords,4,1,905,63,,
VN21,Reduced_None,69,prain,,,Nonwords,4,1,3706,0,,
VN21,Reduced_None,85,reshtaurant,,,Nonwords,4,1,1388,36,,
VN21,Reduced_None,86,ruppish,,,Nonwords,4,1,927,68,,
VN21,Reduced_None,87,selter,,,Nonwords,4,1,1361,108,,
VN21,Reduced_None,90,shke,,,Nonwords,4,1,479,61,,
VN21,Reduced_None,88,sirt,,,Nonwords,4,1,647,75,,
VN21,Reduced_None,89,smail,,,Nonwords,4,1,1010,7,,
VN21,Reduced_None,91,spoom,,,Nonwords,4,1,1052,76,,
VN21,Reduced_None,92,sunnit,,,Nonwords,4,1,1719,118,,
VN21,Reduced_None,93,teemager,,,Nonwords,4,1,1215,14,,
VN21,Reduced_None,94,vegetaple,,,Nonwords,4,1,833,84,,
VN21,Reduced_None,95,wimdow,,,Nonwords,4,1,616,83,,
VN21,Reduced_None,0,apron,,,Familiar words,1,1,620,50,,
VN21,Reduced_None,1,balloon,,,Familiar words,1,1,896,33,,
VN21,Reduced_None,2,bank,,,Familiar words,1,1,770,109,,
VN21,Reduced_None,3,barrel,,,Familiar words,1,1,654,16,,
VN21,Reduced_None,4,basketball,,,Familiar words,1,1,1374,2,,
VN21,Reduced_None,5,brain,,,Familiar words,1,1,556,47,,
VN21,Reduced_None,6,cabinet,,,Familiar words,1,1,764,73,,
VN21,Reduced_None,7,cashier,,,Familiar words,1,1,757,12,,
VN21,Reduced_None,8,crane,,,Familiar words,1,1,704,43,,
VN21,Reduced_None,9,dancer,,,Familiar words,1,1,741,15,,
VN21,Reduced_None,10,festival,,,Familiar words,1,1,788,122,,
VN21,Reduced_None,11,fish,,,Familiar words,1,1,653,39,,
VN21,Reduced_None,12,glass,,,Familiar words,1,1,1063,58,,
VN21,Reduced_None,13,grape,,,Familiar words,1,1,683,11,,
VN21,Reduced_None,14,ham,,,Familiar words,1,1,886,102,,
VN21,Reduced_None,15,herbivore,,,Familiar words,1,1,821,57,,
VN21,Reduced_None,16,mechanic,,,Familiar words,1,1,772,112,,
VN21,Reduced_None,17,mushroom,,,Familiar words,1,1,938,4,,
VN21,Reduced_None,18,palace,,,Familiar words,1,1,739,81,,
VN21,Reduced_None,19,pencil,,,Familiar words,1,1,628,30,,
VN21,Reduced_None,20,priest,,,Familiar words,1,1,706,105,,
VN21,Reduced_None,21,restaurant,,,Familiar words,1,1,786,127,,
VN21,Reduced_None,22,rubbish,,,Familiar words,1,1,830,44,,
VN21,Reduced_None,23,shelter,,,Familiar words,1,1,802,121,,
VN21,Reduced_None,24,shirt,,,Familiar words,1,1,792,72,,
VN21,Reduced_None,25,sil,,,Familiar words,1,1,747,66,,
VN21,Reduced_None,26,ske,,,Familiar words,1,1,920,60,,
VN21,Reduced_None,27,spoon,,,Familiar words,1,1,974,87,,
VN21,Reduced_None,28,summit,,,Familiar words,1,1,1267,85,,
VN21,Reduced_None,29,teeger,,,Familiar words,1,1,626,89,,
VN21,Reduced_None,30,vegetable,,,Familiar words,1,1,716,51,,
VN21,Reduced_None,31,window,,,Familiar words,1,1,623,52,,
VN22,Reduced_None,99,bliddus,reduced,flap,"New words, trained pronunciation",1,1,384,117,,1
VN22,Reduced_None,124,bredenno,none,nasal,"New words, trained pronunciation",1,1,688,74,,
VN22,Reduced_None,110,bunnow,reduced,nasal,"New words, trained pronunciation",1,1,1151,3,bunno,
VN22,Reduced_None,96,byddo,none,flap,"New words, trained pronunciation",1,1,665,103,,
VN22,Reduced_None,98,cluddee,reduced,flap,"New words, trained pronunciation",1,1,558,5,,1
VN22,Reduced_None,125,credenner,reduced,nasal,"New words, trained pronunciation",1,1,769,86,cleaddus,
VN22,Reduced_None,121,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,847,71,cyderguss,
VN22,Reduced_None,101,fluddow,reduced,flap,"New words, trained pronunciation",1,1,678,79,,1
VN22,Reduced_None,111,gleanny,none,nasal,"New words, trained pronunciation",1,1,532,41,,
VN22,Reduced_None,105,glunner,reduced,nasal,"New words, trained pronunciation",1,1,725,19,gludder,
VN22,Reduced_None,127,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,686,94,lymberri,
VN22,Reduced_None,113,piddery,none,flap,"New words, trained pronunciation",1,1,580,82,,
VN22,Reduced_None,116,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,518,93,,1
VN22,Reduced_None,107,prounner,reduced,nasal,"New words, trained pronunciation",1,1,473,24,prounnus,
VN22,Reduced_None,100,ruddow,none,flap,"New words, trained pronunciation",1,1,604,115,,
VN22,Reduced_None,119,sceaneddy,none,flap,"New words, trained pronunciation",1,1,1008,21,,
VN22,Reduced_None,106,senno,none,nasal,"New words, trained pronunciation",1,1,596,120,,
VN22,Reduced_None,103,sleddow,none,flap,"New words, trained pronunciation",1,1,972,26,,
VN22,Reduced_None,112,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,646,97,spearneus,
VN22,Reduced_None,108,smounnus,none,nasal,"New words, trained pronunciation",1,1,846,17,,
VN22,Reduced_None,120,sounnerby,none,nasal,"New words, trained pronunciation",1,1,949,42,,
VN22,Reduced_None,118,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,945,77,spearrunnous,
VN22,Reduced_None,123,spennogy,reduced,nasal,"New words, trained pronunciation",1,1,1071,78,spearreno,
VN22,Reduced_None,126,suspinnus,none,nasal,"New words, trained pronunciation",1,1,836,126,,
VN22,Reduced_None,117,trecoddus,none,flap,"New words, trained pronunciation",1,1,684,70,,
VN22,Reduced_None,114,treddemus,none,flap,"New words, trained pronunciation",1,1,588,80,,
VN22,Reduced_None,104,trenner,none,nasal,"New words, trained pronunciation",1,1,576,88,,
VN22,Reduced_None,97,troddy,none,flap,"New words, trained pronunciation",4,0,842,18,,
VN22,Reduced_None,109,trounny,reduced,nasal,"New words, trained pronunciation",1,1,638,123,trouddy,
VN22,Reduced_None,115,veddetus,reduced,flap,"New words, trained pronunciation",1,1,704,95,vendetti,
VN22,Reduced_None,122,vinnimal,none,nasal,"New words, trained pronunciation",1,1,694,46,,
VN22,Reduced_None,102,vouddy,reduced,flap,"New words, trained pronunciation",1,1,576,98,,1
VN22,Reduced_None,35,blittus,reduced,flap,"New words, canonical pronunciation",4,1,991,107,,
VN22,Reduced_None,60,bredento,none,nasal,"New words, canonical pronunciation",4,1,862,90,,
VN22,Reduced_None,46,buntow,reduced,nasal,"New words, canonical pronunciation",4,1,749,20,,
VN22,Reduced_None,32,bytto,none,flap,"New words, canonical pronunciation",4,1,625,113,,
VN22,Reduced_None,34,cluttee,reduced,flap,"New words, canonical pronunciation",1,0,604,65,,
VN22,Reduced_None,61,credenter,reduced,nasal,"New words, canonical pronunciation",4,1,1153,37,,
VN22,Reduced_None,57,cyntergus,reduced,nasal,"New words, canonical pronunciation",4,1,779,101,,
VN22,Reduced_None,37,fluttow,reduced,flap,"New words, canonical pronunciation",4,1,875,32,,
VN22,Reduced_None,47,gleanty,none,nasal,"New words, canonical pronunciation",1,0,728,125,,
VN22,Reduced_None,41,glunter,reduced,nasal,"New words, canonical pronunciation",4,1,800,111,,
VN22,Reduced_None,63,lucrunty,reduced,nasal,"New words, canonical pronunciation",1,0,945,100,,
VN22,Reduced_None,49,pittery,none,flap,"New words, canonical pronunciation",1,0,420,104,,
VN22,Reduced_None,52,pribetty,reduced,flap,"New words, canonical pronunciation",1,0,787,34,,
VN22,Reduced_None,43,prounter,reduced,nasal,"New words, canonical pronunciation",4,1,829,23,,
VN22,Reduced_None,36,ruttow,none,flap,"New words, canonical pronunciation",1,0,819,59,,
VN22,Reduced_None,55,sceanetty,none,flap,"New words, canonical pronunciation",1,0,804,48,,
VN22,Reduced_None,42,sento,none,nasal,"New words, canonical pronunciation",-1,,-1,1,,
VN22,Reduced_None,39,slettow,none,flap,"New words, canonical pronunciation",4,1,2762,9,,
VN22,Reduced_None,48,slyttenee,reduced,flap,"New words, canonical pronunciation",4,1,737,96,,
VN22,Reduced_None,44,smountus,none,nasal,"New words, canonical pronunciation",1,0,915,40,,
VN22,Reduced_None,56,sounterby,none,nasal,"New words, canonical pronunciation",4,1,934,10,,
VN22,Reduced_None,54,spearottus,reduced,flap,"New words, canonical pronunciation",1,0,2722,22,,
VN22,Reduced_None,59,spentogy,reduced,nasal,"New words, canonical pronunciation",4,1,1109,53,,
VN22,Reduced_None,62,suspintus,none,nasal,"New words, canonical pronunciation",4,1,1238,38,,
VN22,Reduced_None,53,trecottus,none,flap,"New words, canonical pronunciation",1,0,677,119,,
VN22,Reduced_None,40,trenter,none,nasal,"New words, canonical pronunciation",4,1,868,49,,
VN22,Reduced_None,50,trettemus,none,flap,"New words, canonical pronunciation",4,1,713,69,,
VN22,Reduced_None,33,trotty,none,flap,"New words, canonical pronunciation",4,1,733,116,,
VN22,Reduced_None,45,trounty,reduced,nasal,"New words, canonical pronunciation",4,1,869,110,,
VN22,Reduced_None,51,vettetus,reduced,flap,"New words, canonical pronunciation",4,1,1290,67,,
VN22,Reduced_None,58,vintimal,none,nasal,"New words, canonical pronunciation",4,1,870,35,,
VN22,Reduced_None,38,voutty,reduced,flap,"New words, canonical pronunciation",4,1,691,106,,
VN22,Reduced_None,64,abron,,,Nonwords,4,1,604,124,,
VN22,Reduced_None,65,balloom,,,Nonwords,4,1,898,99,,
VN22,Reduced_None,68,bashketball,,,Nonwords,4,1,758,62,,
VN22,Reduced_None,83,bencil,,,Nonwords,4,1,495,91,,
VN22,Reduced_None,84,briest,,,Nonwords,4,1,621,29,,
VN22,Reduced_None,70,cabimet,,,Nonwords,4,1,857,114,,
VN22,Reduced_None,71,cassier,,,Nonwords,4,1,1097,8,,
VN22,Reduced_None,72,crame,,,Nonwords,4,1,1098,13,,
VN22,Reduced_None,73,dansher,,,Nonwords,4,1,520,92,,
VN22,Reduced_None,74,feshtival,,,Nonwords,4,1,638,56,,
VN22,Reduced_None,75,fiss,,,Nonwords,4,1,702,45,,
VN22,Reduced_None,76,glash,,,Nonwords,4,1,764,64,,
VN22,Reduced_None,77,grabe,,,Nonwords,4,1,832,28,,
VN22,Reduced_None,78,han,,,Nonwords,4,1,1000,25,,
VN22,Reduced_None,79,herpivore,,,Nonwords,4,1,668,54,,
VN22,Reduced_None,80,nechanic,,,Nonwords,4,1,600,31,,
VN22,Reduced_None,81,nushroom,,,Nonwords,4,1,631,27,,
VN22,Reduced_None,82,palashe,,,Nonwords,4,1,855,55,,
VN22,Reduced_None,66,pank,,,Nonwords,1,0,555,6,,
VN22,Reduced_None,67,parrel,,,Nonwords,4,1,803,63,,
VN22,Reduced_None,69,prain,,,Nonwords,-1,,-1,0,,
VN22,Reduced_None,85,reshtaurant,,,Nonwords,1,0,814,36,,
VN22,Reduced_None,86,ruppish,,,Nonwords,4,1,945,68,,
VN22,Reduced_None,87,selter,,,Nonwords,4,1,1138,108,,
VN22,Reduced_None,90,shke,,,Nonwords,4,1,570,61,,
VN22,Reduced_None,88,sirt,,,Nonwords,4,1,762,75,,
VN22,Reduced_None,89,smail,,,Nonwords,4,1,2492,7,,
VN22,Reduced_None,91,spoom,,,Nonwords,4,1,1023,76,,
VN22,Reduced_None,92,sunnit,,,Nonwords,4,1,614,118,,
VN22,Reduced_None,93,teemager,,,Nonwords,4,1,652,14,,
VN22,Reduced_None,94,vegetaple,,,Nonwords,4,1,1073,84,,
VN22,Reduced_None,95,wimdow,,,Nonwords,4,1,850,83,,
VN22,Reduced_None,0,apron,,,Familiar words,1,1,505,50,,
VN22,Reduced_None,1,balloon,,,Familiar words,4,0,524,33,,
VN22,Reduced_None,2,bank,,,Familiar words,1,1,531,109,,
VN22,Reduced_None,3,barrel,,,Familiar words,4,0,476,16,,
VN22,Reduced_None,4,basketball,,,Familiar words,4,0,936,2,,
VN22,Reduced_None,5,brain,,,Familiar words,1,1,365,47,,
VN22,Reduced_None,6,cabinet,,,Familiar words,1,1,1419,73,,
VN22,Reduced_None,7,cashier,,,Familiar words,1,1,735,12,,
VN22,Reduced_None,8,crane,,,Familiar words,1,1,519,43,,
VN22,Reduced_None,9,dancer,,,Familiar words,4,0,649,15,,
VN22,Reduced_None,10,festival,,,Familiar words,1,1,534,122,,
VN22,Reduced_None,11,fish,,,Familiar words,1,1,578,39,,
VN22,Reduced_None,12,glass,,,Familiar words,1,1,524,58,,
VN22,Reduced_None,13,grape,,,Familiar words,1,1,983,11,,
VN22,Reduced_None,14,ham,,,Familiar words,1,1,570,102,,
VN22,Reduced_None,15,herbivore,,,Familiar words,4,0,729,57,,
VN22,Reduced_None,16,mechanic,,,Familiar words,1,1,741,112,,
VN22,Reduced_None,17,mushroom,,,Familiar words,1,1,743,4,,
VN22,Reduced_None,18,palace,,,Familiar words,1,1,576,81,,
VN22,Reduced_None,19,pencil,,,Familiar words,1,1,561,30,,
VN22,Reduced_None,20,priest,,,Familiar words,1,1,710,105,,
VN22,Reduced_None,21,restaurant,,,Familiar words,1,1,866,127,,
VN22,Reduced_None,22,rubbish,,,Familiar words,1,1,766,44,,
VN22,Reduced_None,23,shelter,,,Familiar words,1,1,966,121,,
VN22,Reduced_None,24,shirt,,,Familiar words,4,0,922,72,,
VN22,Reduced_None,25,sil,,,Familiar words,1,1,778,66,,
VN22,Reduced_None,26,ske,,,Familiar words,1,1,848,60,,
VN22,Reduced_None,27,spoon,,,Familiar words,1,1,858,87,,
VN22,Reduced_None,28,summit,,,Familiar words,1,1,972,85,,
VN22,Reduced_None,29,teeger,,,Familiar words,1,1,610,89,,
VN22,Reduced_None,30,vegetable,,,Familiar words,1,1,697,51,,
VN22,Reduced_None,31,window,,,Familiar words,1,1,532,52,,
VN23,Reduced_None,99,bliddus,reduced,flap,"New words, trained pronunciation",1,1,426,117,,1
VN23,Reduced_None,124,bredenno,none,nasal,"New words, trained pronunciation",1,1,723,74,,
VN23,Reduced_None,110,bunnow,reduced,nasal,"New words, trained pronunciation",1,1,547,3,bliddus,
VN23,Reduced_None,96,byddo,none,flap,"New words, trained pronunciation",1,1,733,103,,
VN23,Reduced_None,98,cluddee,reduced,flap,"New words, trained pronunciation",1,1,370,5,cluddus,0
VN23,Reduced_None,125,credenner,reduced,nasal,"New words, trained pronunciation",1,1,800,86,brealcus,
VN23,Reduced_None,121,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,1110,71,gluddus,
VN23,Reduced_None,101,fluddow,reduced,flap,"New words, trained pronunciation",1,1,583,79,floddus,0
VN23,Reduced_None,111,gleanny,none,nasal,"New words, trained pronunciation",1,1,787,41,,
VN23,Reduced_None,105,glunner,reduced,nasal,"New words, trained pronunciation",1,1,540,19,gludder,
VN23,Reduced_None,127,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,686,94,harodus,
VN23,Reduced_None,113,piddery,none,flap,"New words, trained pronunciation",1,1,508,82,,
VN23,Reduced_None,116,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,705,93,bedus,
